,game_victor,set_victor,momentum_normalized_average,match_id
1835,0,0,0.4531979595976752,8
1836,2,0,0.45457231493398,8
1837,0,0,0.4300707374096271,8
1838,0,0,0.4253299798394879,8
1839,0,0,0.4025780278688024,8
1840,0,0,0.4081590891462195,8
1841,2,2,0.4126194426981097,8
1842,0,0,0.4474358818166112,8
1843,0,0,0.4806206482532077,8
1844,0,0,0.5011834444981219,8
1845,0,0,0.5276166071960439,8
1846,0,0,0.5685320560566035,8
1847,0,0,0.6055348687403239,8
1848,0,0,0.5970212190587284,8
1849,0,0,0.5919050877407874,8
1850,0,0,0.5982325355793493,8
1851,1,0,0.6004453969173547,8
1852,0,0,0.5840508123372875,8
1853,0,0,0.6250814304786244,8
1854,0,0,0.6543567887630515,8
1855,0,0,0.6434279250892226,8
1856,1,0,0.6765717908785348,8
1857,0,0,0.6620876449644187,8
1858,0,0,0.640596411063327,8
1859,0,0,0.63778721970107,8
1860,2,0,0.6325726813783261,8
1861,0,0,0.6178487996684741,8
1862,0,0,0.6021916148707553,8
1863,0,0,0.5992148307079124,8
1864,0,0,0.5971079712681904,8
1865,1,0,0.5770275269721343,8
1866,0,0,0.5733296048289044,8
1867,0,0,0.6097536096950831,8
1868,0,0,0.5892659608780632,8
1869,0,0,0.5860258345169852,8
1870,0,0,0.6127899538006845,8
1871,0,0,0.596020865182467,8
1872,0,0,0.5890057690596735,8
1873,0,0,0.5935301296593904,8
1874,0,0,0.6012168133327226,8
1875,2,0,0.6037158005857196,8
1876,0,0,0.5809588613404768,8
1877,0,0,0.5676250015231135,8
1878,0,0,0.5637806111462051,8
1879,0,0,0.5593523316380309,8
1880,0,0,0.5773185214834498,8
1881,2,0,0.5617224064190719,8
1882,0,0,0.5790199072036804,8
1883,0,0,0.5836621982646852,8
1884,0,0,0.5846133406020682,8
1885,0,0,0.5889651225776957,8
1886,2,0,0.5987130448646877,8
1887,0,0,0.5790644223790248,8
1888,0,0,0.5549513762987265,8
1889,0,0,0.5317109000115771,8
1890,1,0,0.5135704177534411,8
1891,0,0,0.5415533938724216,8
1892,0,0,0.5533309274965024,8
1893,0,0,0.5557564910694055,8
1894,0,0,0.560018829754274,8
1895,2,0,0.5573863709588751,8
1896,0,0,0.5791729473784202,8
1897,0,0,0.564830558493736,8
1898,0,0,0.5621584306880159,8
1899,0,0,0.554930706318826,8
1900,1,0,0.5628086126548436,8
1901,0,0,0.5678900742538563,8
1902,0,0,0.5951596046349171,8
1903,0,0,0.6158804163478823,8
1904,0,0,0.6348645331227079,8
1905,0,0,0.648750698323764,8
1906,0,0,0.6395738080606429,8
1907,0,0,0.6461291210089473,8
1908,2,0,0.6413953862286357,8
1909,0,0,0.6379487405369553,8
1910,0,0,0.6389051953866036,8
1911,0,0,0.6324518068673256,8
1912,1,0,0.6281553630845794,8
1913,0,0,0.6295084215426513,8
1914,0,0,0.6272633062470346,8
1915,0,0,0.610960893020372,8
1916,0,0,0.5992940368985258,8
1917,0,0,0.5902479189299468,8
1918,0,0,0.5880537303198136,8
1919,0,0,0.5902130799317767,8
1920,0,0,0.6003696317897274,8
1921,0,0,0.6075831807776956,8
1922,0,0,0.6131381243204553,8
1923,0,0,0.6153738429855964,8
1924,2,2,0.6138351924423302,8
1925,0,0,0.5927942526181408,8
1926,0,0,0.5773791294737177,8
1927,0,0,0.5582378561820055,8
1928,1,0,0.5387151020470374,8
1929,0,0,0.5269490487827659,8
1930,0,0,0.5368590098590709,8
1931,0,0,0.5373174880299271,8
1932,0,0,0.5277885421802189,8
1933,0,0,0.5140207076068349,8
1934,2,0,0.5010994743007589,8
1935,0,0,0.500424561764504,8
1936,0,0,0.4995533250948911,8
1937,0,0,0.4933966573031958,8
1938,0,0,0.4907566122076734,8
1939,0,0,0.491336195052977,8
1940,2,0,0.524073248047286,8
1941,0,0,0.5577394827412664,8
1942,0,0,0.5903363688327933,8
1943,0,0,0.6155367592288715,8
1944,2,0,0.6402691760365352,8
1945,0,0,0.6383230181336799,8
1946,0,0,0.6465952132687502,8
1947,0,0,0.6631770786355519,8
1948,1,0,0.6637810339831504,8
1949,0,0,0.6543329573484085,8
1950,0,0,0.6315461905816679,8
1951,0,0,0.6110275167765666,8
1952,0,0,0.5884699041017416,8
1953,0,0,0.5691683471669722,8
1954,2,0,0.5540723337539778,8
1955,0,0,0.5414023367655668,8
1956,0,0,0.51923369598457,8
1957,0,0,0.5022756495214529,8
1958,1,0,0.501383302188403,8
1959,0,0,0.4622241998322351,8
1960,0,0,0.4334893180822051,8
1961,0,0,0.4099396120613269,8
1962,2,0,0.3893473675732224,8
1963,0,0,0.4106722006204695,8
1964,0,0,0.438349158502625,8
1965,0,0,0.4548925455364409,8
1966,0,0,0.4706391740554065,8
1967,1,0,0.4927198800206669,8
1968,0,0,0.4881927548792736,8
1969,0,0,0.4851508128908546,8
1970,0,0,0.4671538759307469,8
1971,2,2,0.453372212440438,8
1972,0,0,0.6738943630602422,9
1973,0,0,0.641167854995362,9
1974,0,0,0.6596677490617475,9
1975,0,0,0.654942312775737,9
1976,0,0,0.6654848997978846,9
1977,2,0,0.6739995957074552,9
1978,0,0,0.6408744358325131,9
1979,0,0,0.6269143310218843,9
1980,0,0,0.5976984627382833,9
1981,0,0,0.5751274644539579,9
1982,0,0,0.5751162718690384,9
1983,0,0,0.5601920094031605,9
1984,0,0,0.5484699958466372,9
1985,0,0,0.5419433137213606,9
1986,0,0,0.5297887966483916,9
1987,1,0,0.5099988679232674,9
1988,0,0,0.4963801913883374,9
1989,0,0,0.4971095708262081,9
1990,0,0,0.5050907636052983,9
1991,0,0,0.5056199376979226,9
1992,0,0,0.4786028968096332,9
1993,0,0,0.4924167481036202,9
1994,0,0,0.5015595874712387,9
1995,0,0,0.4897117860257699,9
1996,0,0,0.504550718403547,9
1997,2,0,0.5152264825837358,9
1998,0,0,0.501977811746175,9
1999,0,0,0.4972631690150089,9
2000,0,0,0.4930211910634493,9
2001,0,0,0.4929355721632709,9
2002,0,0,0.5081197120956831,9
2003,2,0,0.5239248191759002,9
2004,0,0,0.4850852321932564,9
2005,0,0,0.449750102557265,9
2006,0,0,0.4302686623560564,9
2007,0,0,0.4333635521040266,9
2008,2,0,0.4037283496060159,9
2009,0,0,0.3809524154462556,9
2010,0,0,0.3971098100851026,9
2011,0,0,0.3803524092848912,9
2012,1,0,0.354205939442165,9
2013,0,0,0.3623364275777719,9
2014,0,0,0.3708980380905926,9
2015,0,0,0.3686803650036845,9
2016,0,0,0.3695845411875783,9
2017,2,0,0.3504399404558188,9
2018,0,0,0.3638567578111911,9
2019,0,0,0.4036624484301001,9
2020,0,0,0.4269485924206477,9
2021,0,0,0.4421154370178953,9
2022,1,0,0.4639952190169587,9
2023,0,0,0.4970104702136625,9
2024,0,0,0.5178309378221279,9
2025,0,0,0.53445794106268,9
2026,0,0,0.5514963923208925,9
2027,2,2,0.5706835652099211,9
2028,0,0,0.6031625042237659,9
2029,0,0,0.6169168018947818,9
2030,0,0,0.6400881160743067,9
2031,0,0,0.6587974474874392,9
2032,0,0,0.6826720412413728,9
2033,1,0,0.6724256109731512,9
2034,0,0,0.6718578051400229,9
2035,0,0,0.6792630955584661,9
2036,0,0,0.6838680253557973,9
2037,0,0,0.6850449434612936,9
2038,0,0,0.6774938431009352,9
2039,1,0,0.6722140117499845,9
2040,0,0,0.68146474890639,9
2041,0,0,0.684784138488875,9
2042,0,0,0.6806652290595696,9
2043,0,0,0.6707855373745422,9
2044,0,0,0.6727658103231723,9
2045,1,0,0.6709874854582117,9
2046,0,0,0.6738014138856914,9
2047,0,0,0.6756120962981096,9
2048,0,0,0.6742984425649694,9
2049,0,0,0.6743054472685268,9
2050,0,0,0.6701503110214516,9
2051,2,0,0.6651709248503886,9
2052,0,0,0.6628483813978536,9
2053,0,0,0.667493902459663,9
2054,0,0,0.6713493963841798,9
2055,1,0,0.6614617879662553,9
2056,0,0,0.6666402340028734,9
2057,0,0,0.6698534298551505,9
2058,0,0,0.6640781018136114,9
2059,0,0,0.6573310468582839,9
2060,2,0,0.6484038738531317,9
2061,0,0,0.6398165309157099,9
2062,0,0,0.630011426276731,9
2063,0,0,0.6216949720354629,9
2064,1,0,0.6121613585474411,9
2065,0,0,0.5889415213681203,9
2066,0,0,0.5640106735630177,9
2067,0,0,0.568317839283295,9
2068,0,0,0.5496961340921993,9
2069,0,0,0.556000555964921,9
2070,1,1,0.5205967576379863,9
2071,0,0,0.528364357879236,9
2072,0,0,0.535580430688307,9
2073,0,0,0.5464373037061221,9
2074,0,0,0.5526981317343472,9
2075,0,0,0.562642416188863,9
2076,1,0,0.5711742967891088,9
2077,0,0,0.5787513738262497,9
2078,0,0,0.5870633862266271,9
2079,0,0,0.5935031626855752,9
2080,2,0,0.6224515217043045,9
2081,0,0,0.6487337542483637,9
2082,0,0,0.6428443552490651,9
2083,0,0,0.6568773490793309,9
2084,0,0,0.6490554007556372,9
2085,1,0,0.6798693158376264,9
2086,0,0,0.6722887560547249,9
2087,0,0,0.6700200661006871,9
2088,0,0,0.6669028883911657,9
2089,2,0,0.6624310995786049,9
2090,0,0,0.653865619168751,9
2091,0,0,0.6484690273624191,9
2092,0,0,0.6482380301843804,9
2093,1,0,0.6468233249357238,9
2094,0,0,0.6197248364365101,9
2095,0,0,0.5919739708263051,9
2096,0,0,0.5690281925444383,9
2097,0,0,0.5726325780505578,9
2098,0,0,0.5726368042422458,9
2099,1,0,0.5448472054027628,9
2100,0,0,0.5487318000235042,9
2101,0,0,0.5430093140092084,9
2102,0,0,0.5370995552423454,9
2103,0,0,0.5340030976612948,9
2104,1,0,0.5341685295442425,9
2105,0,0,0.5409397525042714,9
2106,0,0,0.5455482196024362,9
2107,0,0,0.5488896809058101,9
2108,2,0,0.5465230267654163,9
2109,0,0,0.5667599192252817,9
2110,0,0,0.5814832195102523,9
2111,0,0,0.5999562437603946,9
2112,0,0,0.5929459737163978,9
2113,1,1,0.5919003899061728,9
2114,0,0,0.6257420756369693,9
2115,0,0,0.6117736991224835,9
2116,0,0,0.611230411906368,9
2117,0,0,0.5963923554993006,9
2118,0,0,0.5941679800785719,9
2119,0,0,0.5812374456805692,9
2120,0,0,0.5604891162794583,9
2121,0,0,0.5553183935233645,9
2122,0,0,0.5463693149816365,9
2123,0,0,0.5452091597374648,9
2124,0,0,0.5451367593833383,9
2125,0,0,0.552260088151774,9
2126,0,0,0.5615377192996972,9
2127,2,0,0.5730441786513292,9
2128,0,0,0.5582322201821116,9
2129,0,0,0.5414341667822827,9
2130,0,0,0.53793022541179,9
2131,0,0,0.5198409621553981,9
2132,0,0,0.5211084825580419,9
2133,2,0,0.508116586274478,9
2134,0,0,0.5335540345325378,9
2135,0,0,0.5702305258527713,9
2136,0,0,0.5810536853890922,9
2137,0,0,0.5831199342925439,9
2138,0,0,0.5857384999500063,9
2139,0,0,0.59041771136159,9
2140,0,0,0.5961729938455659,9
2141,0,0,0.5873099941843503,9
2142,0,0,0.5747944494783628,9
2143,1,0,0.5931245922894266,9
2144,0,0,0.5754471688040627,9
2145,0,0,0.5579791697559143,9
2146,0,0,0.5535264294986735,9
2147,0,0,0.5723664513047773,9
2148,0,0,0.5676949732217804,9
2149,0,0,0.5348045626201431,9
2150,0,0,0.4936820094425482,9
2151,1,0,0.4631349636318792,9
2152,0,0,0.4691341383460758,9
2153,0,0,0.4704652134792814,9
2154,0,0,0.4674479016207021,9
2155,0,0,0.4573745815945524,9
2156,0,0,0.4556850186702148,9
2157,0,0,0.4598026029138132,9
2158,0,0,0.4582615630018689,9
2159,2,0,0.483424993729192,9
2160,0,0,0.5162281476649373,9
2161,0,0,0.5386569547073622,9
2162,0,0,0.5374738616126784,9
2163,0,0,0.5562083579297565,9
2164,1,0,0.5752039136706198,9
2165,0,0,0.5993577165093821,9
2166,0,0,0.6214472607802739,9
2167,0,0,0.6170630266683682,9
2168,0,0,0.6141252208063352,9
2169,2,0,0.6174674753459449,9
2170,0,0,0.6196244371448619,9
2171,0,0,0.6202526125343513,9
2172,0,0,0.6174361279762521,9
2173,1,0,0.6223949633909496,9
2174,0,0,0.6329829054314168,9
2175,0,0,0.6473643762470535,9
2176,0,0,0.658152825293801,9
2177,0,0,0.6649434512851682,9
2178,0,0,0.6702566951434951,9
2179,1,0,0.677087198504078,9
2180,0,0,0.6892275322551223,9
2181,0,0,0.6974765395839712,9
2182,0,0,0.6947174877614256,9
2183,0,0,0.6920591566551627,9
2184,1,1,0.6893649547264489,9
2185,0,0,0.26242576702766,10
2186,0,0,0.2921226127684951,10
2187,0,0,0.3061897024879415,10
2188,0,0,0.3180177183785107,10
2189,0,0,0.272305891620367,10
2190,0,0,0.2623087852335437,10
2191,0,0,0.248792963408755,10
2192,0,0,0.2527615318883289,10
2193,0,0,0.2608696101991214,10
2194,0,0,0.2480485554321715,10
2195,0,0,0.3037655505760768,10
2196,2,0,0.3425889154307975,10
2197,0,0,0.3387551249266838,10
2198,0,0,0.3661596704751528,10
2199,0,0,0.3537332328930432,10
2200,0,0,0.3479467371838319,10
2201,0,0,0.3371700710463677,10
2202,0,0,0.3349127456239511,10
2203,0,0,0.3267987580036655,10
2204,0,0,0.3669102032390249,10
2205,0,0,0.4095682676987578,10
2206,2,0,0.4546405007987173,10
2207,0,0,0.4999268419868958,10
2208,0,0,0.538921102381145,10
2209,0,0,0.585869222335227,10
2210,0,0,0.5838269310030216,10
2211,1,0,0.5958014680803064,10
2212,0,0,0.5798677685960147,10
2213,0,0,0.5900637225114557,10
2214,0,0,0.6361472393956583,10
2215,0,0,0.6747542521533839,10
2216,0,0,0.7078932489774832,10
2217,0,0,0.7296893580177711,10
2218,0,0,0.7556897588787567,10
2219,1,0,0.7617653545471312,10
2220,0,0,0.7529616586740041,10
2221,0,0,0.7413404052045571,10
2222,0,0,0.7358018463828669,10
2223,0,0,0.73430595405168,10
2224,1,0,0.7317129863958808,10
2225,0,0,0.7372243560628597,10
2226,0,0,0.7316578908166588,10
2227,0,0,0.7905269684272229,10
2228,0,0,0.7923928996748465,10
2229,1,0,0.7857976485015449,10
2230,0,0,0.7969363469115142,10
2231,0,0,0.8183316178376248,10
2232,0,0,0.8320849063376566,10
2233,0,0,0.8497451394731463,10
2234,0,0,0.8539460658976346,10
2235,1,0,0.8646373611409255,10
2236,0,0,0.8811126889863835,10
2237,0,0,0.8873519648629121,10
2238,0,0,0.886926688086412,10
2239,0,0,0.8869491780000499,10
2240,1,1,0.8752339247115104,10
2241,0,0,0.8641945644104064,10
2242,0,0,0.8462213089162821,10
2243,0,0,0.83105473470808,10
2244,2,0,0.8265038454886908,10
2245,0,0,0.7801282188874129,10
2246,0,0,0.7643103683133069,10
2247,0,0,0.7256076853090065,10
2248,0,0,0.7137570007935238,10
2249,0,0,0.7009588119101202,10
2250,0,0,0.6563447623240043,10
2251,0,0,0.6509740981620242,10
2252,0,0,0.6524717937651979,10
2253,0,0,0.6598460975939489,10
2254,0,0,0.6639699192632066,10
2255,0,0,0.6737816212993125,10
2256,0,0,0.6503934256720613,10
2257,0,0,0.6547365341536453,10
2258,0,0,0.6236789613693596,10
2259,0,0,0.6327940263686969,10
2260,2,0,0.6765779376117884,10
2261,0,0,0.6917284260968354,10
2262,0,0,0.7382506756991073,10
2263,0,0,0.7440657276168358,10
2264,1,0,0.7482978787953158,10
2265,0,0,0.7368606821922242,10
2266,0,0,0.686857982266811,10
2267,0,0,0.6302291090315687,10
2268,1,0,0.5742677540459211,10
2269,0,0,0.5770390721510998,10
2270,0,0,0.5750164331990822,10
2271,0,0,0.6014162796135516,10
2272,0,0,0.5993436200000862,10
2273,0,0,0.6497827248282249,10
2274,0,0,0.650089103549545,10
2275,0,0,0.6419844564450613,10
2276,1,0,0.623133904529028,10
2277,0,0,0.621311568587346,10
2278,0,0,0.6198586397722278,10
2279,0,0,0.6339520169695784,10
2280,0,0,0.6904060978291736,10
2281,2,0,0.734911643003964,10
2282,0,0,0.7900558094795843,10
2283,0,0,0.8410649001989935,10
2284,0,0,0.837387014847091,10
2285,2,0,0.789803032691828,10
2286,0,0,0.8008113539477406,10
2287,0,0,0.8054067021191212,10
2288,0,0,0.7869552479498597,10
2289,0,0,0.7513118972658702,10
2290,0,0,0.7208271740675526,10
2291,0,0,0.6862093783296683,10
2292,0,0,0.6317909628034479,10
2293,1,0,0.5843680681662274,10
2294,0,0,0.5351754713921025,10
2295,0,0,0.4908015033313743,10
2296,0,0,0.4541889494448908,10
2297,0,0,0.3961844857683118,10
2298,2,0,0.3834305775784555,10
2299,0,0,0.383483315592068,10
2300,0,0,0.3899621318907789,10
2301,0,0,0.3442277817792505,10
2302,0,0,0.3531562982057893,10
2303,0,0,0.3586935911538982,10
2304,0,0,0.3846674519716882,10
2305,0,0,0.4162707016065126,10
2306,1,0,0.4579733692292356,10
2307,0,0,0.5069524275446551,10
2308,0,0,0.5486001316335608,10
2309,0,0,0.5589528799956275,10
2310,0,0,0.5625993878006939,10
2311,0,0,0.6029535746081063,10
2312,1,0,0.613017790593191,10
2313,0,0,0.5645750995618901,10
2314,0,0,0.5092190229485914,10
2315,0,0,0.5191325932284241,10
2316,0,0,0.5134516264933221,10
2317,0,0,0.4620759850955549,10
2318,0,0,0.4168921486962763,10
2319,0,0,0.3716729876090649,10
2320,2,0,0.3220659443373486,10
2321,0,0,0.2713074218030608,10
2322,0,0,0.222118504298911,10
2323,0,0,0.1838515825905758,10
2324,0,0,0.1722850331950075,10
2325,0,0,0.1757846108822386,10
2326,0,0,0.1411583883794947,10
2327,0,0,0.1476871296606326,10
2328,0,0,0.1706934417518326,10
2329,2,2,0.1763541922988852,10
2330,0,0,0.1597215338436211,10
2331,0,0,0.1681317840312819,10
2332,0,0,0.159447725129275,10
2333,0,0,0.1717669848982251,10
2334,2,0,0.1808144998136757,10
2335,0,0,0.1793740645254926,10
2336,0,0,0.1812543284705949,10
2337,0,0,0.183905290625242,10
2338,2,0,0.1822846895463576,10
2339,0,0,0.1802114806127177,10
2340,0,0,0.2164034074708272,10
2341,0,0,0.2487757070485005,10
2342,0,0,0.2700698848071503,10
2343,0,0,0.3039190632622895,10
2344,0,0,0.3505003225423923,10
2345,0,0,0.4012586720183789,10
2346,0,0,0.4371481352782709,10
2347,0,0,0.4888574458719498,10
2348,1,0,0.5368349028963736,10
2349,0,0,0.5282185116638668,10
2350,0,0,0.5380595863086998,10
2351,0,0,0.5963568283209282,10
2352,2,0,0.6507145424462047,10
2353,0,0,0.6923041657591161,10
2354,0,0,0.7358492977785761,10
2355,0,0,0.7277685184421366,10
2356,1,0,0.7323928605877351,10
2357,0,0,0.6966018713680241,10
2358,0,0,0.6607633660369682,10
2359,0,0,0.6546259506200757,10
2360,0,0,0.5949759390242514,10
2361,1,0,0.5419960814588848,10
2362,0,0,0.5540348588541095,10
2363,0,0,0.5459970288760085,10
2364,0,0,0.5987732860662309,10
2365,0,0,0.641251823873952,10
2366,0,0,0.6382033755755767,10
2367,0,0,0.6291204295101687,10
2368,0,0,0.6353701153349104,10
2369,1,0,0.6350474901939263,10
2370,0,0,0.6475841531774282,10
2371,0,0,0.6362346239769692,10
2372,0,0,0.673460635642187,10
2373,0,0,0.6657541905787322,10
2374,2,0,0.6274476047615976,10
2375,0,0,0.6839536882467185,10
2376,0,0,0.7392979585015121,10
2377,0,0,0.727068813466579,10
2378,0,0,0.7271872523142858,10
2379,1,0,0.7195721162470193,10
2380,0,0,0.6865584876058567,10
2381,0,0,0.6416324117082158,10
2382,0,0,0.6034167879176107,10
2383,2,0,0.5642290557092078,10
2384,0,0,0.5679009093039592,10
2385,0,0,0.554200650986776,10
2386,0,0,0.5509354027684464,10
2387,0,0,0.5527526337460403,10
2388,0,0,0.5810585791959387,10
2389,0,0,0.6354861999056165,10
2390,0,0,0.6390651741924174,10
2391,1,0,0.6287310680812972,10
2392,0,0,0.6010393911853882,10
2393,0,0,0.5546938978112466,10
2394,0,0,0.51653688259564,10
2395,0,0,0.5140092593438697,10
2396,0,0,0.5580301280407335,10
2397,2,0,0.5960718251199676,10
2398,0,0,0.6464565534678148,10
2399,0,0,0.6545346248879697,10
2400,0,0,0.661165068904479,10
2401,0,0,0.6772802397322758,10
2402,0,0,0.6928795884462942,10
2403,0,0,0.7128179775294818,10
2404,0,0,0.6941922267416305,10
2405,0,0,0.6881261910988178,10
2406,0,0,0.6954882054699288,10
2407,0,0,0.734541837484101,10
2408,0,0,0.7744865759327678,10
2409,1,1,0.8319780282348259,10
2410,0,0,0.8784228325181089,10
2411,0,0,0.8792010903409039,10
2412,0,0,0.8831337619240498,10
2413,0,0,0.8647265731278737,10
2414,0,0,0.8554567348084718,10
2415,0,0,0.8517239875317147,10
2416,0,0,0.8462414961705811,10
2417,0,0,0.8271808487852039,10
2418,0,0,0.8130109748750735,10
2419,2,0,0.8112940158871759,10
2420,0,0,0.7815944057599845,10
2421,0,0,0.7810391519158192,10
2422,0,0,0.7279301398845615,10
2423,0,0,0.7358125131996464,10
2424,1,0,0.6872188404515017,10
2425,0,0,0.6742369742585077,10
2426,0,0,0.6661291285258013,10
2427,0,0,0.6618988307576775,10
2428,1,0,0.6704822178747832,10
2429,0,0,0.6178001045528733,10
2430,0,0,0.5739038498664045,10
2431,0,0,0.538773115438995,10
2432,0,0,0.5162350047659798,10
2433,2,0,0.4791770027955113,10
2434,0,0,0.5000237595678273,10
2435,0,0,0.5376312744961721,10
2436,0,0,0.5454704424915426,10
2437,0,0,0.5964208010745128,10
2438,0,0,0.5965965779211747,10
2439,2,0,0.6350300815067385,10
2440,0,0,0.5970419568869096,10
2441,0,0,0.5588418113343628,10
2442,0,0,0.5206727100300108,10
2443,0,0,0.4867391680454816,10
2444,0,0,0.4945434765065921,10
2445,2,0,0.4970392686301114,10
2446,0,0,0.4820210578330831,10
2447,0,0,0.4669694925648207,10
2448,0,0,0.4647319991244932,10
2449,0,0,0.4081874862963612,10
2450,2,0,0.3501005990718999,10
2451,0,0,0.352803412979606,10
2452,0,0,0.3486151101960585,10
2453,0,0,0.3059154631895835,10
2454,0,0,0.2951187503857188,10
2455,0,0,0.325009500049421,10
2456,0,0,0.354969269643378,10
2457,0,0,0.3893264727581187,10
2458,1,0,0.3870648434167992,10
2459,0,0,0.42714532869597,10
2460,0,0,0.4676403857464316,10
2461,0,0,0.5142276381146927,10
2462,2,2,0.5536913078740505,10
2463,0,0,0.5913247295553739,10
2464,0,0,0.6364417677507007,10
2465,0,0,0.6804315676699111,10
2466,0,0,0.6631435032301133,10
2467,0,0,0.6475515457293987,10
2468,1,0,0.6782523590988382,10
2469,0,0,0.6514146432401876,10
2470,0,0,0.6282628457395221,10
2471,0,0,0.5981248509827694,10
2472,1,0,0.5604150441389337,10
2473,0,0,0.6048202639327572,10
2474,0,0,0.6134648426994542,10
2475,0,0,0.6229479674073464,10
2476,0,0,0.6387696237764965,10
2477,1,0,0.6365019785665305,10
2478,0,0,0.6528035347305052,10
2479,0,0,0.6487314664459182,10
2480,0,0,0.6461799209313658,10
2481,0,0,0.654916531990536,10
2482,2,0,0.6618704975713308,10
2483,0,0,0.6649142944679108,10
2484,0,0,0.7028920140546762,10
2485,0,0,0.7299452186308028,10
2486,0,0,0.7675215684255665,10
2487,0,0,0.8182923570115125,10
2488,1,0,0.8165451938550551,10
2489,0,0,0.8074819268198886,10
2490,0,0,0.8105998017804069,10
2491,0,0,0.8096755951343243,10
2492,0,0,0.8262891786295985,10
2493,0,0,0.8097137928626659,10
2494,0,0,0.8122834168117737,10
2495,0,0,0.8245246939779256,10
2496,1,0,0.8301761718448026,10
2497,0,0,0.846814741422304,10
2498,0,0,0.8563365208023,10
2499,0,0,0.8538398648161937,10
2500,0,0,0.8572444626621709,10
2501,0,0,0.8574594070820449,10
2502,1,1,0.8510886499137214,10
2503,0,0,0.2458858265391746,11
2504,0,0,0.3004488982071861,11
2505,0,0,0.2652590694624527,11
2506,0,0,0.2802024809898244,11
2507,0,0,0.2880905792959319,11
2508,0,0,0.2696913200052026,11
2509,0,0,0.2909439032095504,11
2510,0,0,0.3020788695444358,11
2511,0,0,0.3023965545022153,11
2512,2,0,0.2982075081431088,11
2513,0,0,0.3546755802942442,11
2514,0,0,0.3875336875419705,11
2515,0,0,0.4111395333625409,11
2516,0,0,0.4299587357638788,11
2517,0,0,0.4464165735781003,11
2518,1,0,0.4817439116490634,11
2519,0,0,0.5231802168671379,11
2520,0,0,0.5159124428815663,11
2521,0,0,0.5558664427210632,11
2522,0,0,0.5883049103964932,11
2523,0,0,0.6226662840045878,11
2524,1,0,0.6427971454260734,11
2525,0,0,0.6659147494059748,11
2526,0,0,0.6931684464734899,11
2527,0,0,0.7283512489729081,11
2528,0,0,0.7165881274231152,11
2529,0,0,0.7105603813019943,11
2530,0,0,0.7124993451827789,11
2531,0,0,0.7072851499169849,11
2532,0,0,0.7021922098412303,11
2533,0,0,0.690658961885757,11
2534,2,0,0.670932182125203,11
2535,0,0,0.7148572680866034,11
2536,0,0,0.6977463539987921,11
2537,0,0,0.6908345653579995,11
2538,0,0,0.6895862274505394,11
2539,1,0,0.6837587828245106,11
2540,0,0,0.6849224094209909,11
2541,0,0,0.6845753229809295,11
2542,0,0,0.6786837857253207,11
2543,0,0,0.6765340931357999,11
2544,2,0,0.6797088852299702,11
2545,0,0,0.6829611756828488,11
2546,0,0,0.7014004970961399,11
2547,0,0,0.7102986520326625,11
2548,0,0,0.7200681907264297,11
2549,0,0,0.7170605838819758,11
2550,1,0,0.7143848833255798,11
2551,0,0,0.6793503323345952,11
2552,0,0,0.6442958624047552,11
2553,0,0,0.6167312046926244,11
2554,2,0,0.5936981343284615,11
2555,0,0,0.5899771902763865,11
2556,0,0,0.5913205155337534,11
2557,0,0,0.5926498255280215,11
2558,0,0,0.5950197836829402,11
2559,0,0,0.5893769724485883,11
2560,1,0,0.5782340769109842,11
2561,0,0,0.5384081480622931,11
2562,0,0,0.5037159230277565,11
2563,0,0,0.4656515551374873,11
2564,2,0,0.4477360412089611,11
2565,0,0,0.455223604855517,11
2566,0,0,0.5003246789401018,11
2567,0,0,0.5367719291056423,11
2568,0,0,0.5706943724528201,11
2569,0,0,0.5998973299871836,11
2570,1,0,0.6031177516197441,11
2571,0,0,0.6100881846700393,11
2572,0,0,0.6141415119203248,11
2573,0,0,0.6103088199546728,11
2574,2,0,0.6161718036971996,11
2575,0,0,0.6227714075091403,11
2576,0,0,0.6503398501640649,11
2577,0,0,0.6819535074286224,11
2578,0,0,0.7142141452896081,11
2579,0,0,0.7082578531633106,11
2580,0,0,0.7023002304538344,11
2581,0,0,0.6926260384242379,11
2582,2,2,0.6971721918640632,11
2583,0,0,0.6893108820343989,11
2584,0,0,0.6892908480173273,11
2585,0,0,0.684939394835898,11
2586,0,0,0.680213138985518,11
2587,0,0,0.6722787605785406,11
2588,0,0,0.6747570353967276,11
2589,0,0,0.6866146723501807,11
2590,0,0,0.692334975128064,11
2591,0,0,0.6860718087286105,11
2592,2,0,0.6830775617984131,11
2593,0,0,0.686956408729707,11
2594,0,0,0.7154697881319578,11
2595,0,0,0.7134399179281715,11
2596,0,0,0.7348878718685409,11
2597,0,0,0.7479940110711004,11
2598,0,0,0.7573142398101833,11
2599,0,0,0.7527664627834085,11
2600,1,0,0.7578475561715344,11
2601,0,0,0.7640205452674261,11
2602,0,0,0.7758119303253355,11
2603,0,0,0.7764713306629863,11
2604,0,0,0.7787844721907083,11
2605,0,0,0.7905709526882987,11
2606,0,0,0.8074243685340246,11
2607,0,0,0.8039276855055342,11
2608,2,0,0.8028379265000625,11
2609,0,0,0.8013349730678166,11
2610,0,0,0.7979439103215071,11
2611,0,0,0.7778628440800656,11
2612,0,0,0.7640033711236737,11
2613,1,0,0.7694239827744627,11
2614,0,0,0.7812151585949862,11
2615,0,0,0.7749519993659961,11
